Price,Close,High,Low,Open,Volume
Ticker,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR,BTC-EUR
Datetime,,,,,
2024-10-07 07:00:00+00:00,57947.00390625,58057.5078125,57852.296875,58057.5078125,550871040
2024-10-07 08:00:00+00:00,57932.73046875,58030.87109375,57918.01953125,57932.41796875,370155520
2024-10-07 09:00:00+00:00,57659.5078125,57933.921875,57580.04296875,57932.6015625,822509568
2024-10-07 10:00:00+00:00,57347.86328125,57664.09375,57330.39453125,57664.09375,760881152
2024-10-07 11:00:00+00:00,57439.36328125,57439.36328125,57152.0546875,57355.5859375,933718016
2024-10-07 12:00:00+00:00,57246.6484375,57496.671875,57245.0546875,57496.671875,606679040
2024-10-07 13:00:00+00:00,57787.8046875,57874.30078125,57258.16796875,57264.140625,1137604608
2024-10-07 14:00:00+00:00,58372.02734375,58634.1796875,57782.6640625,57782.6640625,2741012480
2024-10-07 15:00:00+00:00,57994.4296875,58319.3828125,57931.16015625,58315.66796875,776161280
2024-10-07 16:00:00+00:00,58090.328125,58125.94140625,57805.48828125,57986.05078125,255598592
2024-10-07 17:00:00+00:00,58096.67578125,58150.73046875,57851.75390625,58099.0390625,449136640
2024-10-07 18:00:00+00:00,57279.76953125,58102.41796875,57216.6796875,58102.41796875,1199194112
2024-10-07 19:00:00+00:00,57739.3671875,57819.84765625,57288.62890625,57288.62890625,1027794944
2024-10-07 20:00:00+00:00,57395.31640625,57741.75390625,57395.31640625,57732.13671875,229447680
2024-10-07 21:00:00+00:00,57700.59765625,57724.12890625,57384.09765625,57405.92578125,48132096
2024-10-07 22:00:00+00:00,57014.45703125,57723.203125,56922.5078125,57723.203125,379973632
2024-10-07 23:00:00+00:00,56732.6640625,57070.29296875,56659.5,56929.75390625,861892608
2024-10-08 00:00:00+00:00,56937.26953125,56946.05078125,56695.06640625,56702.16015625,0
2024-10-08 01:00:00+00:00,57022.5,57062.53515625,56777.93359375,56937.19140625,0
2024-10-08 02:00:00+00:00,57163.140625,57163.140625,56866.62109375,57011.6328125,0
2024-10-08 03:00:00+00:00,56989.59375,57162.5859375,56956.390625,57152.33203125,0
2024-10-08 04:00:00+00:00,57065.453125,57126.4765625,56948.46875,57003.703125,104701952
2024-10-08 05:00:00+00:00,56904.76953125,57080.46484375,56771.8828125,57068.45703125,189446144
2024-10-08 06:00:00+00:00,56874.66796875,56900.11328125,56639.86328125,56900.11328125,152707072
2024-10-08 07:00:00+00:00,56630.60546875,56889.71484375,56493.69140625,56889.71484375,220559360
2024-10-08 08:00:00+00:00,56743.0390625,56796.6484375,56619.78125,56648.56640625,234475520
2024-10-08 09:00:00+00:00,56941.5859375,56941.5859375,56672.11328125,56757.296875,0
2024-10-08 10:00:00+00:00,56882.4609375,56936.046875,56804.08984375,56911.93359375,0
2024-10-08 11:00:00+00:00,56981.13671875,57005.390625,56861.87890625,56890.0859375,0
2024-10-08 12:00:00+00:00,56939.015625,57014.2734375,56875.39453125,56969.98046875,0
2024-10-08 13:00:00+00:00,57326.33984375,57326.33984375,56757.30859375,56872.03515625,6703104
2024-10-08 14:00:00+00:00,57193.95703125,57529.45703125,56739.2734375,57380.453125,0
2024-10-08 15:00:00+00:00,56747.578125,57250.24609375,56468.2734375,57191.1328125,312815616
2024-10-08 16:00:00+00:00,56944.26953125,56944.26953125,56559.71484375,56750.1328125,110462976
2024-10-08 17:00:00+00:00,56815.91015625,56969.82421875,56583.0234375,56969.82421875,68796416
2024-10-08 18:00:00+00:00,56582.0703125,56896.4765625,56430.453125,56793.5234375,0
2024-10-08 19:00:00+00:00,56667.046875,56763.58984375,56399.98046875,56574.48828125,0
2024-10-08 20:00:00+00:00,56737.515625,56767.2890625,56593.08203125,56666.67578125,0
2024-10-08 21:00:00+00:00,56829.7109375,56908.71484375,56735.0703125,56760.109375,0
2024-10-08 22:00:00+00:00,56581.9453125,56829.04296875,56581.9453125,56829.04296875,0
2024-10-08 23:00:00+00:00,56640.7578125,56692.921875,56485.8359375,56592.1171875,0
2024-10-09 00:00:00+00:00,56563.91796875,56693.16015625,56494.3671875,56601.296875,48388096
2024-10-09 01:00:00+00:00,56855.7890625,56919.5859375,56579.3515625,56602.515625,183451648
2024-10-09 02:00:00+00:00,56733.88671875,56862.40234375,56733.859375,56862.40234375,0
2024-10-09 03:00:00+00:00,56838.71484375,56867.546875,56633.06640625,56738.40625,0
2024-10-09 04:00:00+00:00,56835.4609375,56886.390625,56803.7890625,56842.4765625,0
2024-10-09 05:00:00+00:00,56948.453125,56963.3203125,56829.84765625,56831.1640625,0
2024-10-09 06:00:00+00:00,56925.3984375,56983.6953125,56889.609375,56935.453125,0
2024-10-09 07:00:00+00:00,56797.3984375,56895.25,56731.47265625,56891.046875,0
2024-10-09 08:00:00+00:00,56661.3984375,56790.37109375,56598.44921875,56787.13671875,0
2024-10-09 09:00:00+00:00,56734.95703125,56734.95703125,56643.6796875,56673.2265625,0
2024-10-09 10:00:00+00:00,56629.40625,56733.18359375,56540.41015625,56723.4921875,0
2024-10-09 11:00:00+00:00,56752.66015625,56752.66015625,56602.79296875,56613.8203125,0
2024-10-09 12:00:00+00:00,56559.0078125,56747.87890625,56358.22265625,56747.87890625,598591488
2024-10-09 13:00:00+00:00,56388.046875,56572.84375,56388.046875,56549.4375,0
2024-10-09 14:00:00+00:00,56487.83203125,56558.21875,56311.2578125,56413.1171875,0
2024-10-09 15:00:00+00:00,56867.23046875,56916.9765625,56396.12109375,56474.91015625,0
2024-10-09 16:00:00+00:00,56382.65625,56873.95703125,56336.84765625,56873.95703125,194297856
2024-10-09 17:00:00+00:00,56398.05859375,56544.37109375,56358.84765625,56371.125,0
2024-10-09 18:00:00+00:00,55900.69140625,56462.08984375,55900.69140625,56425.1640625,409845760
2024-10-09 19:00:00+00:00,55747.7421875,55880.78125,55571.84375,55870.3828125,1434662912
2024-10-09 20:00:00+00:00,55211.7734375,55826.20703125,55202.7578125,55689.99609375,0
2024-10-09 21:00:00+00:00,55552.203125,55650.0390625,55263.6640625,55289.15625,698370048
2024-10-09 22:00:00+00:00,55531.203125,55627.6328125,55451.296875,55551.77734375,41791488
2024-10-09 23:00:00+00:00,55368.234375,55542.9765625,55359.83984375,55531.203125,114962432
2024-10-10 00:00:00+00:00,55256.46484375,55405.796875,55166.484375,55405.73828125,211517440
2024-10-10 01:00:00+00:00,55495.6171875,55537.9375,55256.55859375,55262.44921875,6320128
2024-10-10 02:00:00+00:00,55586.54296875,55604.421875,55444.90234375,55525.24609375,150571008
2024-10-10 03:00:00+00:00,55566.33984375,55644.65234375,55540.39453125,55561.88671875,0
2024-10-10 04:00:00+00:00,55594.0546875,55656.421875,55532.35546875,55565.59375,0
2024-10-10 05:00:00+00:00,55639.73046875,55737.59765625,55567.46484375,55589.43359375,0
2024-10-10 06:00:00+00:00,55833.23828125,55844.83984375,55632.07421875,55651.6015625,225923072
2024-10-10 07:00:00+00:00,55641.80078125,55842.796875,55636.12109375,55840.81640625,0
2024-10-10 08:00:00+00:00,55590.33203125,55781.3828125,55587.94921875,55644.48046875,0
2024-10-10 09:00:00+00:00,55671.81640625,55693.14453125,55429.6484375,55596.7109375,609632256
2024-10-10 10:00:00+00:00,55761.49609375,55863.03125,55671.0234375,55671.0234375,0
2024-10-10 11:00:00+00:00,55972.0078125,56013.40234375,55763.5703125,55763.5703125,336521216
2024-10-10 12:00:00+00:00,55646.15234375,56004.046875,55557.39453125,55976.78125,112031744
2024-10-10 13:00:00+00:00,55644.40625,55852.92578125,55382.73828125,55652.546875,0
2024-10-10 14:00:00+00:00,55424.15625,55738.1171875,55404.796875,55692.3515625,89481216
2024-10-10 15:00:00+00:00,55588.73046875,55588.73046875,55296.23828125,55429.84765625,0
2024-10-10 16:00:00+00:00,55311.078125,55732.05859375,55311.078125,55592.49609375,0
2024-10-10 17:00:00+00:00,54496.40625,55335.92578125,54496.40625,55298.80078125,1145671680
2024-10-10 18:00:00+00:00,54407.23046875,54496.64453125,53920.9765625,54496.64453125,1662175232
2024-10-10 19:00:00+00:00,54563.76171875,54563.76171875,54282.24609375,54407.23046875,0
2024-10-10 20:00:00+00:00,54569.1875,54806.47265625,54458.5546875,54567.828125,0
2024-10-10 21:00:00+00:00,54939.5859375,54939.5859375,54560.39453125,54566.921875,0
2024-10-10 22:00:00+00:00,54982.34765625,55036.4765625,54785.78515625,54942.078125,372328448
2024-10-10 23:00:00+00:00,55122.609375,55122.609375,54975.72265625,54981.38671875,0
2024-10-11 00:00:00+00:00,54997.34375,55146.8828125,54969.203125,55132.99609375,0
2024-10-11 01:00:00+00:00,55398.37109375,55471.08203125,54931.40625,54995.59765625,0
2024-10-11 02:00:00+00:00,55306.80859375,55373.93359375,55200.98828125,55373.93359375,111312896
2024-10-11 03:00:00+00:00,55373.78515625,55434.3203125,55310.25390625,55310.25390625,55541760
2024-10-11 04:00:00+00:00,55461.34765625,55461.34765625,55352.9609375,55376.328125,17557504
2024-10-11 05:00:00+00:00,55446.125,55515.09765625,55387.80078125,55461.40625,0
2024-10-11 06:00:00+00:00,55545.5625,55662.89453125,55396.26171875,55424.1328125,59252736
2024-10-11 07:00:00+00:00,55406.49609375,55641.59765625,55401.72265625,55542.0390625,277645312
2024-10-11 08:00:00+00:00,55379.12890625,55503.09765625,55353.359375,55405.22265625,0
2024-10-11 09:00:00+00:00,55784.06640625,55787.2265625,55365.96875,55365.96875,15196160
2024-10-11 10:00:00+00:00,55877.2734375,55939.0546875,55759.26171875,55837.47265625,460953600
2024-10-11 11:00:00+00:00,55926.7421875,55992.55859375,55838.25390625,55883.796875,0
2024-10-11 12:00:00+00:00,56069.32421875,56091.2578125,55881.95703125,55928.1484375,0
2024-10-11 13:00:00+00:00,56377.5,56479.68359375,55959.65625,56120.51953125,284897280
2024-10-11 14:00:00+00:00,56413.92578125,56552.171875,56339.8828125,56374.4140625,732981248
2024-10-11 15:00:00+00:00,56919.015625,57042.609375,56446.08203125,56446.08203125,583424000
2024-10-11 16:00:00+00:00,56893.5703125,57044.66796875,56769.1953125,57044.66796875,187762688
2024-10-11 17:00:00+00:00,57381.6171875,57473.97265625,56817.5390625,56882.5859375,148649984
2024-10-11 18:00:00+00:00,57500.5,57521.07421875,57318.3515625,57484.13671875,0
2024-10-11 19:00:00+00:00,57689.28515625,57932.89453125,57445.98046875,57502.953125,929812480
2024-10-11 20:00:00+00:00,57603.08984375,57700.89453125,57544.41796875,57700.89453125,0
2024-10-11 21:00:00+00:00,57442.515625,57712.3125,57442.515625,57605.359375,0
2024-10-11 22:00:00+00:00,57056.29296875,57476.6875,57000.4375,57401.53125,0
2024-10-11 23:00:00+00:00,57026.94921875,57238.25,56978.7890625,57052.51953125,33832960
2024-10-12 00:00:00+00:00,57414.11328125,57414.11328125,57098.796875,57124.57421875,139661312
2024-10-12 01:00:00+00:00,57314.2734375,57607.421875,57267.56640625,57414.11328125,116721664
2024-10-12 02:00:00+00:00,57128.828125,57320.2265625,57127.29296875,57314.2734375,0
2024-10-12 03:00:00+00:00,57149.453125,57210.3046875,57095.63671875,57147.31640625,3409920
2024-10-12 04:00:00+00:00,57181.1015625,57302.26171875,57140.63671875,57149.99609375,119390208
2024-10-12 05:00:00+00:00,57347.4453125,57347.4453125,57156.5625,57181.1015625,0
2024-10-12 06:00:00+00:00,57259.7578125,57351.828125,57226.51171875,57351.828125,0
2024-10-12 07:00:00+00:00,57339.5234375,57345.55078125,57213.2109375,57261.38671875,0
2024-10-12 08:00:00+00:00,57297.9765625,57344.046875,57268.75390625,57295.98046875,0
2024-10-12 09:00:00+00:00,57391.97265625,57391.97265625,57259.22265625,57298.4765625,0
2024-10-12 10:00:00+00:00,57556.15234375,57556.15234375,57397.8828125,57403.85546875,0
2024-10-12 11:00:00+00:00,57510.25390625,57776.33203125,57510.25390625,57585.69921875,164751360
2024-10-12 12:00:00+00:00,57603.109375,57614.30859375,57422.4296875,57484.05859375,0
2024-10-12 13:00:00+00:00,57643.41015625,57674.328125,57545.359375,57598.578125,0
2024-10-12 14:00:00+00:00,57778.6640625,57921.8984375,57585.10546875,57627.0390625,0
2024-10-12 15:00:00+00:00,57706.40625,57971.42578125,57627.33203125,57781.83203125,0
2024-10-12 16:00:00+00:00,57633.30859375,57917.20703125,57633.30859375,57719.90234375,0
2024-10-12 17:00:00+00:00,57654.015625,57790.8203125,57634.71484375,57634.71484375,0
2024-10-12 18:00:00+00:00,57507.4921875,57724.48828125,57507.4921875,57672.79296875,0
2024-10-12 19:00:00+00:00,57585.59375,57624.80859375,57508.62890625,57518.19921875,0
2024-10-12 20:00:00+00:00,57617.27734375,57654.2578125,57570.35546875,57570.35546875,0
2024-10-12 21:00:00+00:00,57739.55859375,57756.21484375,57595.59765625,57603.9140625,0
2024-10-12 22:00:00+00:00,57842.55078125,57842.55078125,57714.80859375,57751.09375,0
2024-10-12 23:00:00+00:00,57749.61328125,57890.41015625,57722.09765625,57821.8203125,0
2024-10-13 00:00:00+00:00,57760.35546875,57836.18359375,57637.47265625,57767.4765625,0
2024-10-13 01:00:00+00:00,57444.62109375,57724.87109375,57434.98828125,57724.87109375,0
2024-10-13 02:00:00+00:00,57420.14453125,57475.92578125,57297.87890625,57449.2890625,43356160
2024-10-13 03:00:00+00:00,57274.73828125,57444.171875,57265.265625,57420.14453125,0
2024-10-13 04:00:00+00:00,57382.58203125,57417.86328125,57283.67578125,57283.67578125,0
2024-10-13 05:00:00+00:00,57414.53125,57507.82421875,57377.1015625,57386.22265625,0
2024-10-13 06:00:00+00:00,57428.75,57521.7734375,57424.36328125,57424.36328125,0
2024-10-13 07:00:00+00:00,57414.578125,57463.18359375,57312.98046875,57458.1796875,66759680
2024-10-13 08:00:00+00:00,57371.078125,57513.24609375,57363.40625,57405.94140625,242387968
2024-10-13 09:00:00+00:00,57395.125,57430.32421875,57349.125,57376.796875,173219840
2024-10-13 10:00:00+00:00,57280.5390625,57405.109375,57280.5390625,57401.0703125,0
2024-10-13 11:00:00+00:00,57144.94921875,57356.84765625,57119.23828125,57273.76171875,0
2024-10-13 12:00:00+00:00,57231.21484375,57298.9453125,57153.47265625,57153.47265625,0
2024-10-13 13:00:00+00:00,57225.9140625,57385.1484375,57211.26171875,57275.1953125,0
2024-10-13 14:00:00+00:00,56850.71875,57222.3671875,56835.37890625,57210.56640625,60848128
2024-10-13 15:00:00+00:00,56846.171875,56938.64453125,56691.34375,56870.5,176882688
2024-10-13 16:00:00+00:00,57206.69921875,57283.49609375,56808.34375,56808.34375,290277376
2024-10-13 17:00:00+00:00,57091.55859375,57425.8203125,57037.56640625,57206.69921875,413669376
2024-10-13 18:00:00+00:00,57023.2265625,57180.234375,56943.796875,57102.21484375,45444096
2024-10-13 19:00:00+00:00,57306.98828125,57306.98828125,57014.6171875,57014.6171875,105764864
2024-10-13 20:00:00+00:00,57312.0,57328.08984375,57190.8671875,57268.078125,118784
2024-10-13 21:00:00+00:00,57511.23046875,57535.80078125,57289.61328125,57339.45703125,487581696
2024-10-13 22:00:00+00:00,57380.1953125,57694.9296875,57313.45703125,57588.81640625,558020608
2024-10-13 23:00:00+00:00,57556.359375,57556.359375,57233.0859375,57395.24609375,73571328
2024-10-14 00:00:00+00:00,57226.18359375,57532.9921875,57192.16796875,57532.9921875,168253440
2024-10-14 01:00:00+00:00,57297.03515625,57473.359375,57238.02734375,57243.71484375,0
2024-10-14 02:00:00+00:00,57269.16015625,57308.01171875,57200.14453125,57298.22265625,10968064
2024-10-14 03:00:00+00:00,58789.87109375,58806.21484375,57295.01171875,57295.01171875,2548718592
2024-10-14 04:00:00+00:00,58679.640625,58990.0859375,58659.69140625,58802.93359375,1992263680
2024-10-14 05:00:00+00:00,58486.3359375,58693.88671875,58385.97265625,58689.4765625,1050040320
2024-10-14 06:00:00+00:00,58623.5390625,58719.6015625,58364.10546875,58457.33984375,617517056
2024-10-14 07:00:00+00:00,59092.12890625,59113.9765625,58584.078125,58627.02734375,1311444992
2024-10-14 08:00:00+00:00,58917.6796875,59276.3671875,58897.8515625,59090.2578125,949856256
2024-10-14 09:00:00+00:00,59271.875,59297.7109375,58841.8984375,58918.3046875,814694400
2024-10-14 10:00:00+00:00,59357.1484375,59422.77734375,59182.80078125,59286.6796875,929751040
2024-10-14 11:00:00+00:00,59460.6328125,59601.01171875,59296.1796875,59347.34765625,697790464
2024-10-14 12:00:00+00:00,59455.33984375,59522.09765625,59309.19140625,59450.19921875,1032663040
2024-10-14 13:00:00+00:00,59635.1875,59659.34765625,59253.6953125,59424.12890625,1492297728
2024-10-14 14:00:00+00:00,60396.296875,60696.41015625,59733.3125,59733.3125,3688577024
2024-10-14 15:00:00+00:00,60361.3671875,60571.03125,60310.75390625,60349.8671875,1199179776
2024-10-14 16:00:00+00:00,60240.2890625,60475.0078125,60173.36328125,60421.17578125,1178456064
2024-10-14 17:00:00+00:00,60228.875,60353.74609375,60119.7421875,60229.75390625,390844416
2024-10-14 18:00:00+00:00,60331.171875,60474.62109375,60121.75390625,60172.05859375,626032640
2024-10-14 19:00:00+00:00,60455.9375,60576.73046875,60313.85546875,60330.0546875,1078685696
2024-10-14 20:00:00+00:00,60425.97265625,60537.95703125,60366.71484375,60447.26953125,520241152
2024-10-14 21:00:00+00:00,60300.09375,60489.3828125,60277.38671875,60418.92578125,0
2024-10-14 22:00:00+00:00,60914.796875,60914.796875,60301.35546875,60301.35546875,607539200
2024-10-14 23:00:00+00:00,60550.97265625,60935.51953125,60522.6640625,60935.51953125,932274176
2024-10-15 00:00:00+00:00,60455.765625,60782.68359375,60406.2421875,60556.453125,663732224
2024-10-15 01:00:00+00:00,60364.3828125,60495.04296875,60286.4609375,60431.18359375,268017664
2024-10-15 02:00:00+00:00,60298.82421875,60411.625,60251.46875,60368.24609375,179728384
2024-10-15 03:00:00+00:00,59979.7421875,60296.29296875,59941.25390625,60296.29296875,0
2024-10-15 04:00:00+00:00,60188.15234375,60268.26953125,59948.99609375,60019.1484375,0
2024-10-15 05:00:00+00:00,59973.95703125,60191.67578125,59894.67578125,60191.67578125,0
2024-10-15 06:00:00+00:00,60164.12109375,60164.12109375,59942.16015625,59967.375,0
2024-10-15 07:00:00+00:00,60220.83984375,60410.76171875,60155.1015625,60155.1015625,0
2024-10-15 08:00:00+00:00,60238.91015625,60339.4921875,60173.8984375,60216.76953125,0
2024-10-15 09:00:00+00:00,60138.91015625,60257.859375,60103.74609375,60251.4453125,0
2024-10-15 10:00:00+00:00,60216.05078125,60234.13671875,60062.9765625,60107.0,0
2024-10-15 11:00:00+00:00,59916.9296875,60238.82421875,59872.23046875,60220.7109375,1880064
2024-10-15 12:00:00+00:00,60286.41796875,60389.46484375,59957.796875,59957.796875,53854208
2024-10-15 13:00:00+00:00,61850.4609375,61850.4609375,60298.4296875,60298.4296875,1201639424
2024-10-15 14:00:00+00:00,59962.1328125,62195.7421875,59948.3828125,62000.15625,2492923904
2024-10-15 15:00:00+00:00,60606.015625,60705.1171875,59483.62890625,59950.48828125,2154917888
2024-10-15 16:00:00+00:00,61350.26171875,61664.46875,60494.0859375,60494.0859375,1137164288
2024-10-15 17:00:00+00:00,61389.89453125,61548.6875,61119.078125,61439.0234375,802689024
2024-10-15 18:00:00+00:00,61492.1640625,61872.453125,61360.24609375,61377.71875,644087808
2024-10-15 19:00:00+00:00,61540.47265625,61540.47265625,61187.703125,61466.0703125,521740288
2024-10-15 20:00:00+00:00,60993.8359375,61526.21875,60993.8359375,61520.04296875,466534400
2024-10-15 21:00:00+00:00,60978.91015625,61138.96484375,60717.40234375,61110.5078125,801497088
2024-10-15 22:00:00+00:00,61277.94921875,61485.64453125,60984.37890625,60984.37890625,0
2024-10-15 23:00:00+00:00,61594.94921875,61622.0234375,61244.734375,61279.05078125,0
2024-10-16 00:00:00+00:00,61435.3671875,61658.15234375,61363.6484375,61601.36328125,0
2024-10-16 01:00:00+00:00,61831.14453125,61968.421875,61337.90234375,61428.16796875,558014464
2024-10-16 02:00:00+00:00,61791.85546875,62023.484375,61768.6953125,61824.27734375,334295040
2024-10-16 03:00:00+00:00,61617.56640625,61772.66796875,61595.30078125,61772.66796875,0
2024-10-16 04:00:00+00:00,61562.6328125,61694.21875,61426.17578125,61599.7421875,11079680
2024-10-16 05:00:00+00:00,61709.91796875,61834.9921875,61482.9609375,61518.80078125,0
2024-10-16 06:00:00+00:00,61697.16796875,61841.97265625,61585.609375,61722.08984375,196657152
2024-10-16 07:00:00+00:00,61530.25,61691.59765625,61371.609375,61691.59765625,0
2024-10-16 08:00:00+00:00,61714.6171875,61795.51171875,61522.73828125,61537.19921875,410718208
2024-10-16 09:00:00+00:00,61851.890625,61911.27734375,61600.0703125,61718.34765625,190431232
2024-10-16 10:00:00+00:00,62160.87890625,62207.8984375,61810.02734375,61867.76953125,1034702848
2024-10-16 11:00:00+00:00,62483.9609375,62730.71875,62087.1640625,62140.02734375,1926979584
2024-10-16 12:00:00+00:00,62303.07421875,62447.7734375,62174.30859375,62444.9140625,676544512
2024-10-16 13:00:00+00:00,61819.67578125,62397.296875,61700.8828125,62284.75,0
2024-10-16 14:00:00+00:00,62167.375,62694.26953125,61883.234375,61889.98046875,0
2024-10-16 15:00:00+00:00,62293.5,62515.12109375,61977.90625,62180.14453125,0
2024-10-16 16:00:00+00:00,62352.796875,62439.29296875,62095.30078125,62272.2578125,0
2024-10-16 17:00:00+00:00,62565.0078125,62639.125,62296.99609375,62347.71484375,0
2024-10-16 18:00:00+00:00,62456.10546875,62646.5546875,62456.10546875,62541.69921875,0
2024-10-16 19:00:00+00:00,62425.68359375,62574.1171875,62315.2890625,62463.86328125,0
2024-10-16 20:00:00+00:00,62291.38671875,62544.0625,62291.38671875,62428.203125,0
2024-10-16 21:00:00+00:00,62193.48046875,62289.23046875,62121.484375,62289.23046875,0
2024-10-16 22:00:00+00:00,62411.28125,62455.8671875,62175.3125,62175.3125,0
2024-10-16 23:00:00+00:00,62274.47265625,62416.8125,62266.85546875,62414.0703125,0
2024-10-17 00:00:00+00:00,62324.65234375,62522.77734375,62265.1875,62266.7421875,0
2024-10-17 01:00:00+00:00,62452.58984375,62472.0390625,62071.4921875,62307.91796875,0
2024-10-17 02:00:00+00:00,62110.08203125,62489.36328125,62081.18359375,62452.4140625,0
2024-10-17 03:00:00+00:00,62278.8359375,62355.2265625,62077.296875,62092.8203125,0
2024-10-17 04:00:00+00:00,61961.97265625,62271.3359375,61960.234375,62271.3359375,0
2024-10-17 05:00:00+00:00,62036.2890625,62136.0703125,61951.61328125,61951.61328125,0
2024-10-17 06:00:00+00:00,62043.40234375,62138.9765625,61956.87109375,62026.9921875,140640256
2024-10-17 07:00:00+00:00,61953.81640625,61977.734375,61805.23046875,61977.734375,251416576
2024-10-17 08:00:00+00:00,62132.875,62150.21875,61895.0078125,61957.984375,0
2024-10-17 09:00:00+00:00,61883.5625,62175.6796875,61882.21875,62126.73046875,0
2024-10-17 10:00:00+00:00,61848.97265625,61941.00390625,61522.74609375,61898.4375,0
2024-10-17 11:00:00+00:00,61536.23046875,61873.2734375,61475.2734375,61860.7265625,0
2024-10-17 12:00:00+00:00,61920.14453125,61959.93359375,61500.2890625,61532.23828125,0
2024-10-17 13:00:00+00:00,61858.25390625,62143.51171875,61624.0546875,61947.59765625,0
2024-10-17 14:00:00+00:00,61965.2109375,62136.86328125,61628.4453125,61869.578125,0
2024-10-17 15:00:00+00:00,62342.14453125,62370.19921875,61844.94140625,61952.59375,262371328
2024-10-17 16:00:00+00:00,62222.0703125,62316.21484375,62035.94140625,62316.21484375,196081664
2024-10-17 17:00:00+00:00,62133.8515625,62353.33984375,62053.609375,62252.33984375,129656832
2024-10-17 18:00:00+00:00,61814.2265625,62141.73828125,61624.54296875,62141.73828125,698222592
2024-10-17 19:00:00+00:00,61710.9296875,61878.09375,61683.90234375,61834.921875,0
2024-10-17 20:00:00+00:00,61811.3671875,61979.30859375,61737.51953125,61737.51953125,0
2024-10-17 21:00:00+00:00,61909.3203125,61940.8203125,61781.45703125,61781.45703125,0
2024-10-17 22:00:00+00:00,62249.5703125,62282.6484375,61921.92578125,61923.6640625,413261824
2024-10-17 23:00:00+00:00,62257.90625,62257.90625,62145.21484375,62230.59375,116187136
2024-10-18 00:00:00+00:00,62052.45703125,62256.28515625,62026.03515625,62197.82421875,194304000
2024-10-18 01:00:00+00:00,62809.0703125,62907.9921875,62050.03125,62050.03125,734519296
2024-10-18 02:00:00+00:00,62800.984375,62820.3828125,62592.515625,62816.14453125,613197824
2024-10-18 03:00:00+00:00,62291.99609375,62807.8046875,62291.99609375,62780.40625,362397696
2024-10-18 04:00:00+00:00,62464.65234375,62571.30859375,62311.89453125,62311.89453125,128890880
2024-10-18 05:00:00+00:00,62683.921875,62717.76953125,62380.40625,62473.171875,59090944
2024-10-18 06:00:00+00:00,62782.4765625,62970.4609375,62649.7890625,62705.63671875,531077120
2024-10-18 07:00:00+00:00,62669.8671875,62860.98046875,62622.69921875,62768.4453125,183078912
2024-10-18 08:00:00+00:00,62646.015625,62705.6015625,62558.2578125,62639.546875,151977984
2024-10-18 09:00:00+00:00,62504.20703125,62717.7421875,62504.20703125,62634.98828125,0
2024-10-18 10:00:00+00:00,62572.046875,62644.609375,62502.68359375,62502.68359375,0
2024-10-18 11:00:00+00:00,62386.546875,62694.5546875,62377.234375,62568.51953125,0
2024-10-18 12:00:00+00:00,62283.10546875,62475.8359375,62275.8046875,62392.29296875,0
2024-10-18 13:00:00+00:00,62798.1171875,62798.1171875,62283.5234375,62334.98828125,0
2024-10-18 14:00:00+00:00,63014.8046875,63108.62109375,62574.28125,62837.51171875,1115240448
2024-10-18 15:00:00+00:00,63372.8984375,63408.45703125,62916.25390625,63065.65625,908830720
2024-10-18 16:00:00+00:00,63303.1171875,63392.27734375,62967.33984375,63296.8671875,155283456
2024-10-18 17:00:00+00:00,63272.28125,63408.92578125,63210.875,63305.59375,0
2024-10-18 18:00:00+00:00,63387.078125,63476.04296875,63147.59765625,63193.046875,0
2024-10-18 19:00:00+00:00,63147.48828125,63471.28515625,63125.33203125,63366.49609375,313493504
2024-10-18 20:00:00+00:00,62956.18359375,63190.88671875,62936.7734375,63137.04296875,191256576
2024-10-18 21:00:00+00:00,62915.59765625,62980.6875,62770.68359375,62941.08984375,102643712
2024-10-18 22:00:00+00:00,62729.76953125,62899.69921875,62728.71484375,62865.02734375,0
2024-10-18 23:00:00+00:00,62928.35546875,62953.98046875,62729.03515625,62729.03515625,0
2024-10-19 00:00:00+00:00,62832.24609375,62960.03515625,62816.7734375,62931.0859375,0
2024-10-19 01:00:00+00:00,62847.78515625,62943.29296875,62829.96484375,62832.24609375,0
2024-10-19 02:00:00+00:00,62938.40234375,62950.16015625,62829.2734375,62842.24609375,0
2024-10-19 03:00:00+00:00,62944.78515625,63157.1640625,62923.14453125,62933.734375,0
2024-10-19 04:00:00+00:00,62877.35546875,63040.04296875,62856.61328125,62955.3984375,0
2024-10-19 05:00:00+00:00,62875.2578125,62933.30859375,62837.49609375,62847.7734375,0
2024-10-19 06:00:00+00:00,62845.44140625,62909.28515625,62842.10546875,62884.16015625,0
2024-10-19 07:00:00+00:00,62848.1484375,62904.37890625,62808.890625,62842.31640625,0
2024-10-19 08:00:00+00:00,62903.8515625,62957.48046875,62841.0390625,62841.0390625,0
2024-10-19 09:00:00+00:00,62856.95703125,62933.26171875,62845.43359375,62913.33984375,0
2024-10-19 10:00:00+00:00,62774.58984375,62863.3125,62750.39453125,62832.26953125,0
2024-10-19 11:00:00+00:00,62617.9921875,62805.890625,62617.9921875,62768.84375,0
2024-10-19 12:00:00+00:00,62751.53125,62768.25,62623.51171875,62623.51171875,0
2024-10-19 13:00:00+00:00,62646.0703125,62741.296875,62644.16015625,62741.2890625,0
